id,name,symbol,slug,cmc_rank,max_supply,circulating_supply,total_supply,date_added,last_updated,price,volume_24h,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,market_cap,market_cap_dominance,fully_diluted_market_cap,tags
1,Bitcoin,BTC,bitcoin,1,21000000.0,19840403.0,19840403.0,2010-07-13T00:00:00.000Z,2025-03-22T17:10:00.000Z,84129.38308727738,11573425682.057343,0.07456361,0.21846698,-0.27251808,-13.88435169,-20.0579925,-12.09536172,1669160864592.9675,60.4867,1766717044832.82,"mineable,pow,sha-256,store-of-value,state-channel,coinbase-ventures-portfolio,three-arrows-capital-portfolio,polychain-capital-portfolio,binance-labs-portfolio,blockchain-capital-portfolio,boostvc-portfolio,cms-holdings-portfolio,dcg-portfolio,dragonfly-capital-portfolio,electric-capital-portfolio,fabric-ventures-portfolio,framework-ventures-portfolio,galaxy-digital-portfolio,huobi-capital-portfolio,alameda-research-portfolio,a16z-portfolio,1confirmation-portfolio,winklevoss-capital-portfolio,usv-portfolio,placeholder-ventures-portfolio,pantera-capital-portfolio,multicoin-capital-portfolio,paradigm-portfolio,bitcoin-ecosystem,ftx-bankruptcy-estate,2017-2018-alt-season,us-strategic-crypto-reserve"
1027,Ethereum,ETH,ethereum,2,,120634258.73655535,120634258.73655535,2015-08-07T00:00:00.000Z,2025-03-22T17:11:00.000Z,1986.3282403196106,6811521561.38488,0.07510648,1.05766493,2.56105648,-27.09204659,-40.20182736,-40.26517643,239619234878.4426,8.684,239619234878.44,"pos,smart-contracts,ethereum-ecosystem,coinbase-ventures-portfolio,three-arrows-capital-portfolio,polychain-capital-portfolio,binance-labs-portfolio,avalanche-ecosystem,blockchain-capital-portfolio,boostvc-portfolio,cms-holdings-portfolio,dcg-portfolio,dragonfly-capital-portfolio,electric-capital-portfolio,fabric-ventures-portfolio,framework-ventures-portfolio,hashkey-capital-portfolio,kenetic-capital-portfolio,huobi-capital-portfolio,alameda-research-portfolio,a16z-portfolio,1confirmation-portfolio,winklevoss-capital-portfolio,usv-portfolio,placeholder-ventures-portfolio,pantera-capital-portfolio,multicoin-capital-portfolio,paradigm-portfolio,tezos-ecosystem,near-protocol-ecosystem,velas-ecosystem,ethereum-pow-ecosystem,osmosis-ecosystem,layer-1,ftx-bankruptcy-estate,zksync-era-ecosystem,viction-ecosystem,klaytn-ecosystem,sora-ecosystem,rsk-rbtc-ecosystem,starknet-ecosystem,world-liberty-financial-portfolio,us-strategic-crypto-reserve"
825,Tether USDt,USDT,tether,3,,143486985787.07953,145880315798.6648,2015-02-25T00:00:00.000Z,2025-03-22T17:10:00.000Z,0.9998084659396187,35461252619.39243,0.00324473,0.01888225,-0.03188403,-0.03597892,0.03302415,0.0631836,143459503142.07986,5.1987,145852374749.45,"stablecoin,asset-backed-stablecoin,waves-ecosystem,bitcoin-cash-ecosystem,avalanche-ecosystem,polygon-ecosystem,fantom-ecosystem,terra-ecosystem,tezos-ecosystem,near-protocol-ecosystem,arbitrum-ecosystem,celo-ecosystem,iotex-ecosystem,zilliqa-ecosystem,harmony-ecosystem,moonriver-ecosystem,cronos-ecosystem,injective-ecosystem,oasis-ecosystem,moonbeam-ecosystem,usd-stablecoin,xdc-ecosystem,everscale-ecosystem,velas-ecosystem,doge-chain-ecosystem,ethereum-pow-ecosystem,aptos-ecosystem,sui-ecosystem,optimism-ecosystem,canto-ecosystem,osmosis-ecosystem,zksync-era-ecosystem,pulsechain-ecosystem,sei-ecosystem,toncoin-ecosystem,fiat-stablecoin,viction-ecosystem,gnosis-chain-ecosystem,klaytn-ecosystem,okexchain-ecosystem,conflux-ecosystem,kcc-ecosystem,tron20-ecosystem,kardiachain-ecosystem,rsk-rbtc-ecosystem,telos-ecosystem,boba-network-ecosystem,fusion-network-ecosystem,hoo-smart-chain-ecosystem,secret-ecosystem,aurora-ecosystem,metis-andromeda-ecosystem,meter-ecosystem,fuse-ecosystem,syscoin-ecosystem,milkomeda-ecosystem,bitgert-ecosystem,astar-ecosystem,cube-network-ecosystem,thundercore-ecosystem,redlight-chain-ecosystem,core-ecosystem,polygon-zkevm-ecosystem,eos-evm-ecosystem,starknet-ecosystem,mantle-ecosystem,neon-evm-ecosystem,manta-pacific-ecosystem,scroll-ecosystem,x-layer-ecosystem,world-liberty-financial-portfolio"
52,XRP,XRP,xrp,4,100000000000.0,58158111605.0,99986323420.0,2013-08-04T00:00:00.000Z,2025-03-22T17:11:00.000Z,2.3844617641848656,1970876893.7046144,0.27215291,-0.31321893,-1.1731771,-11.44594786,-25.07584554,6.51173408,138675793399.3186,5.0257,238446176418.49,"medium-of-exchange,enterprise-solutions,xrp-ecosystem,arrington-xrp-capital-portfolio,galaxy-digital-portfolio,a16z-portfolio,pantera-capital-portfolio,ftx-bankruptcy-estate,2017-2018-alt-season,klaytn-ecosystem,made-in-america,us-strategic-crypto-reserve"
1839,BNB,BNB,bnb,5,,142473227.18,142473227.18,2017-07-25T00:00:00.000Z,2025-03-22T17:11:00.000Z,626.3352737038251,1230276483.3196197,0.15248933,-1.45413996,2.74346109,-3.72295958,-9.38980527,-4.63905955,89236007741.25256,3.234,89236007741.25,"marketplace,centralized-exchange,payments,smart-contracts,alameda-research-portfolio,multicoin-capital-portfolio,bnb-chain-ecosystem,layer-1,alleged-sec-securities,celsius-bankruptcy-estate"
5426,Solana,SOL,solana,6,,510497198.8533364,596789158.869763,2020-04-10T00:00:00.000Z,2025-03-22T17:11:00.000Z,129.04295834460493,1879455790.094469,0.04196771,2.07256131,-4.6431885,-25.16094418,-47.18776101,-29.33947558,65876068766.66859,2.3874,77011438568.54,"pos,platform,solana-ecosystem,cms-holdings-portfolio,kenetic-capital-portfolio,alameda-research-portfolio,multicoin-capital-portfolio,okx-ventures-portfolio,layer-1,ftx-bankruptcy-estate,alleged-sec-securities,cmc-crypto-awards-2024,made-in-america,us-strategic-crypto-reserve"
3408,USDC,USDC,usd-coin,7,,59617541025.350174,59617541025.350174,2018-10-08T00:00:00.000Z,2025-03-22T17:11:00.000Z,1.000074093703816,4710152108.920047,0.00709392,-0.02548072,0.02422303,0.02096794,-0.0040149,0.00230759,59621958309.77714,2.1607,59621958309.78,"medium-of-exchange,stablecoin,asset-backed-stablecoin,waves-ecosystem,bitcoin-cash-ecosystem,wanchain-ecosystem,coinbase-ventures-portfolio,avalanche-ecosystem,hedera-hashgraph-ecosystem,polygon-ecosystem,terra-ecosystem,near-protocol-ecosystem,arbitrum-ecosystem,celo-ecosystem,iotex-ecosystem,harmony-ecosystem,moonriver-ecosystem,cronos-ecosystem,injective-ecosystem,oasis-ecosystem,moonbeam-ecosystem,usd-stablecoin,everscale-ecosystem,velas-ecosystem,doge-chain-ecosystem,ethereum-pow-ecosystem,aptos-ecosystem,sui-ecosystem,optimism-ecosystem,canto-ecosystem,osmosis-ecosystem,zksync-era-ecosystem,pulsechain-ecosystem,base-ecosystem,sei-ecosystem,multiversx-ecosystem,fiat-stablecoin,viction-ecosystem,gnosis-chain-ecosystem,okexchain-ecosystem,conflux-ecosystem,kcc-ecosystem,tron20-ecosystem,kardiachain-ecosystem,telos-ecosystem,ronin-ecosystem,boba-network-ecosystem,kava-ecosystem,secret-ecosystem,aurora-ecosystem,metis-andromeda-ecosystem,meter-ecosystem,fuse-ecosystem,elastos-ecosystem,syscoin-ecosystem,milkomeda-ecosystem,evmos-ecosystem,bitgert-ecosystem,astar-ecosystem,thundercore-ecosystem,tomb-chain-ecosystem,wemix-ecosystem,sx-network-ecosystem,godwoken-ecosystem,energi-ecosystem,core-ecosystem,polygon-zkevm-ecosystem,starknet-ecosystem,mantle-ecosystem,neon-evm-ecosystem,scroll-ecosystem,shido-network-ecosystem,made-in-america,world-liberty-financial-portfolio"
74,Dogecoin,DOGE,dogecoin,8,,148536516383.70523,148536516383.70523,2013-12-15T00:00:00.000Z,2025-03-22T17:11:00.000Z,0.16820555988695668,493802225.0523199,0.21045876,0.68719317,-4.44621486,-33.21632855,-55.71290661,-46.9119417,24984667901.97925,0.9055,24984667901.98,"mineable,pow,scrypt,medium-of-exchange,memes,payments,doggone-doggerel,ftx-bankruptcy-estate,made-in-america"
2010,Cardano,ADA,cardano,9,45000000000.0,35238941062.750435,44994940568.06273,2017-10-01T00:00:00.000Z,2025-03-22T17:11:00.000Z,0.7035088436516342,489881925.465158,0.12805183,-0.79452075,-6.30764604,-11.72541514,-29.839637,-21.39095284,24790906678.56365,0.8984,31657897964.32,"dpos,pos,platform,research,smart-contracts,staking,cardano-ecosystem,cardano,layer-1,alleged-sec-securities,2017-2018-alt-season,made-in-america,us-strategic-crypto-reserve"
1958,TRON,TRX,tron,10,,95009761823.37001,95009769352.22565,2017-09-13T00:00:00.000Z,2025-03-22T17:11:00.000Z,0.23510850160380836,410822682.6568769,0.39878957,-0.04670675,5.45036261,-3.34944949,-3.01651061,-4.81515551,22337602740.027237,0.8095,22337604510.13,"media,payments,tron-ecosystem,layer-1,dwf-labs-portfolio,alleged-sec-securities,2017-2018-alt-season,tron20-ecosystem,world-liberty-financial-portfolio"
1975,Chainlink,LINK,chainlink,11,,657099970.4527867,1000000000.0,2017-09-20T00:00:00.000Z,2025-03-22T17:11:00.000Z,14.305443943301231,190410727.30128747,0.4126872,2.29822261,1.9430546,-20.7971248,-45.78818878,-35.60730017,9400106792.457235,0.3407,14305443943.3,"platform,defi,oracles,smart-contracts,ethereum-ecosystem,substrate,polkadot,heco-ecosystem,avalanche-ecosystem,solana-ecosystem,framework-ventures-portfolio,polygon-ecosystem,fantom-ecosystem,cardano-ecosystem,terra-ecosystem,web3,near-protocol-ecosystem,arbitrum-ecosystem,cardano,injective-ecosystem,bnb-chain-ecosystem,optimism-ecosystem,real-world-assets,celsius-bankruptcy-estate,gnosis-chain-ecosystem,sora-ecosystem,hoo-smart-chain-ecosystem,milkomeda-ecosystem,energi-ecosystem,made-in-america,world-liberty-financial-portfolio"
11419,Toncoin,TON,toncoin,12,,2481907925.737546,5125291979.133474,2021-08-26T13:40:22.000Z,2025-03-22T17:10:00.000Z,3.675428145873656,100850090.68907821,0.77037362,2.68389263,6.62327179,2.34885486,-28.92954638,-32.3294454,9122074245.72268,0.3306,18837642395.93,"pos,layer-1,ftx-bankruptcy-estate,dwf-labs-portfolio,toncoin-ecosystem,cmc-crypto-yearbook-2024-2025"
3957,UNUS SED LEO,LEO,unus-sed-leo,13,,923889177.9,985239504.0,2019-05-21T00:00:00.000Z,2025-03-22T17:11:00.000Z,9.764072483439124,1660277.72597917,-0.02526482,0.05548037,-0.4654356,0.630655,0.51762266,4.86720969,9020920899.680584,0.3269,9619949930.6,"marketplace,centralized-exchange,discount-token,payments,ethereum-ecosystem,kenetic-capital-portfolio,alameda-research-portfolio"
512,Stellar,XLM,stellar,14,50001806812.0,30757933130.924313,50001786892.81798,2014-08-05T00:00:00.000Z,2025-03-22T17:11:00.000Z,0.2759146823952794,120014634.85846664,0.29906325,-0.83150638,0.4497289,-20.39467567,-38.07924408,-23.51285252,8486565350.954223,0.3076,13796232645.72,"medium-of-exchange,enterprise-solutions,decentralized-exchange-dex-token,smart-contracts,hashkey-capital-portfolio,2017-2018-alt-season,made-in-america"
5805,Avalanche,AVAX,avalanche,15,715748719.0,414725368.87869424,451394868.87869424,2020-07-13T00:00:00.000Z,2025-03-22T17:11:00.000Z,19.51825012595694,176162642.87235063,-0.17156377,4.75552561,4.92524289,-20.71170807,-46.54437332,-47.82075763,8094713483.354112,0.2934,13970162524.78,"defi,smart-contracts,three-arrows-capital-portfolio,polychain-capital-portfolio,avalanche-ecosystem,cms-holdings-portfolio,dragonfly-capital-portfolio,moonbeam-ecosystem,real-world-assets,layer-1,zksync-era-ecosystem,klaytn-ecosystem,made-in-america"
4642,Hedera,HBAR,hedera,16,50000000000.0,42219399510.28065,50000000000.0,2019-09-17T00:00:00.000Z,2025-03-22T17:11:00.000Z,0.18388603445900603,142484239.69472092,0.23451833,-0.54165088,-4.15901628,-15.89322687,-46.05360979,-31.24747151,7763557953.186009,0.2814,9194301722.95,"dag,marketplace,enterprise-solutions,defi,payments,dcg-portfolio,hedera-hashgraph-ecosystem,real-world-assets,layer-1,made-in-america"
5994,Shiba Inu,SHIB,shiba-inu,17,589552695333683.0,589252910253774.4,589506834298638.1,2020-08-01T00:00:00.000Z,2025-03-22T17:11:00.000Z,1.2871656131362523e-05,108647776.78847663,0.40411579,2.3225802,0.90707585,-16.39537826,-38.5808684,-41.12953992,7584660835.191206,0.2749,7588519565.65,"memes,ethereum-ecosystem,doggone-doggerel,base-ecosystem"
20947,Sui,SUI,sui,18,10000000000.0,3169845047.4838877,10000000000.0,2022-07-12T08:03:11.000Z,2025-03-22T17:11:00.000Z,2.290629390784314,416586211.9943784,-0.13016706,0.90997845,-3.06003285,-31.95993194,-49.22448012,-47.04246614,7260940229.998692,0.2631,22906293907.84,"binance-launchpool,coinbase-ventures-portfolio,binance-labs-portfolio,electric-capital-portfolio,a16z-portfolio,sui-ecosystem,layer-1,move-vm,cmc-crypto-yearbook-2024-2025,made-in-america,world-liberty-financial-portfolio"
6636,Polkadot,DOT,polkadot-new,19,,1560135071.7144692,1560135071.7144692,2020-08-19T00:00:00.000Z,2025-03-22T17:11:00.000Z,4.500747941346636,144026461.78143117,0.93333219,0.69947823,2.53955429,-9.9884698,-32.89026662,-35.45807533,7021774712.241583,0.2545,7021774712.24,"substrate,polkadot,polkadot-ecosystem,three-arrows-capital-portfolio,polychain-capital-portfolio,arrington-xrp-capital-portfolio,blockchain-capital-portfolio,boostvc-portfolio,cms-holdings-portfolio,coinfund-portfolio,fabric-ventures-portfolio,fenbushi-capital-portfolio,hashkey-capital-portfolio,kenetic-capital-portfolio,1confirmation-portfolio,placeholder-ventures-portfolio,pantera-capital-portfolio,exnetwork-capital-portfolio,web3,spartan-group,osmosis-ecosystem,layer-1"
2,Litecoin,LTC,litecoin,20,84000000.0,75558468.3040892,84000000.0,2013-04-28T00:00:00.000Z,2025-03-22T17:11:00.000Z,91.31023042042992,321594695.0055142,0.48572839,-2.33895849,-2.01320571,-27.89076985,-24.72950192,-10.3341297,6899261151.061135,0.25,7670059355.32,"mineable,pow,scrypt,medium-of-exchange,layer-1,2017-2018-alt-season,hoo-smart-chain-ecosystem,made-in-america"
35697,Pi,PI,pi,21,100000000000.0,6778458009.364581,100000000000.0,2025-02-11T07:16:10.000Z,2025-03-22T17:11:00.000Z,1.002170101124809,477946494.86170644,0.1947489,-7.55516411,-31.06205518,26.35557462,-41.03438054,-41.03438054,6793167948.715174,0.2462,100217010112.48,"layer-1,mobile-mining"
1831,Bitcoin Cash,BCH,bitcoin-cash,22,21000000.0,19845634.375,19845634.375,2017-07-23T00:00:00.000Z,2025-03-22T17:11:00.000Z,323.95065761762106,196496839.067674,0.46824311,-1.67049571,-6.20402897,0.6091163,-27.03553869,-28.0049648,6429006306.620116,0.233,6802963809.97,"mineable,pow,sha-256,marketplace,medium-of-exchange,store-of-value,enterprise-solutions,payments,bitcoin-ecosystem,layer-1,2017-2018-alt-season,made-in-america"
6536,MANTRA,OM,mantra,23,,984744833.76,1812937351.23,2020-08-11T00:00:00.000Z,2025-03-22T17:11:00.000Z,6.318936092818643,87359115.10825473,0.82119888,0.7388787,-3.78728042,-15.68816958,71.69023918,71.82785428,6222539672.262759,0.2255,11455835262.71,"cosmos-ecosystem,defi,dao,ethereum-ecosystem,kenetic-capital-portfolio,exnetwork-capital-portfolio,polygon-ecosystem,osmosis-ecosystem,real-world-assets,base-ecosystem"
11092,Bitget Token,BGB,bitget-token-new,24,,1200000000.0,1200000000.0,2021-07-29T00:00:00.000Z,2025-03-22T17:11:00.000Z,4.686519463290105,46953335.67046828,-0.18339129,1.97852242,5.26089453,3.89006637,-34.18745833,12.77004831,5623823355.948126,0.2038,5623823355.95,"centralized-exchange,ethereum-ecosystem"
29470,Ethena USDe,USDe,ethena-usde,25,,5392031215.677536,5392031215.677536,2024-02-20T11:05:01.000Z,2025-03-22T17:11:00.000Z,0.9995954025200037,85909381.88241266,0.02561713,0.01411802,-0.01588174,5.096e-05,0.0959561,0.01810065,5389849613.435612,0.1953,5389849613.44,"stablecoin,asset-backed-stablecoin,binance-labs-portfolio,dragonfly-capital-portfolio,arbitrum-ecosystem,usd-stablecoin,optimism-ecosystem,linea-ecosystem,eigenlayer-ecosystem,kava-ecosystem,metis-andromeda-ecosystem,mantle-ecosystem,manta-pacific-ecosystem,scroll-ecosystem"
4943,Dai,DAI,multi-collateral-dai,26,,5365382702.664872,5365382702.664872,2019-11-22T00:00:00.000Z,2025-03-22T17:10:00.000Z,1.0000558336619383,137679519.88418996,0.00408741,0.00795471,-0.00457539,-0.0277981,-0.00888012,0.0253698,5365682271.628862,0.1944,5365682271.63,"defi,stablecoin,asset-backed-stablecoin,avalanche-ecosystem,polygon-ecosystem,fantom-ecosystem,terra-ecosystem,near-protocol-ecosystem,arbitrum-ecosystem,harmony-ecosystem,moonriver-ecosystem,cronos-ecosystem,moonbeam-ecosystem,usd-stablecoin,everscale-ecosystem,optimism-ecosystem,osmosis-ecosystem,pulsechain-ecosystem,toncoin-ecosystem,gnosis-chain-ecosystem,klaytn-ecosystem,sora-ecosystem,boba-network-ecosystem,aurora-ecosystem,metis-andromeda-ecosystem,bitgert-ecosystem,energi-ecosystem,starknet-ecosystem"
32196,Hyperliquid,HYPE,hyperliquid,27,1000000000.0,333928180.0,999993930.0,2024-07-15T10:14:50.000Z,2025-03-22T17:11:00.000Z,15.70721831527558,99522954.28793435,-0.06188527,4.88751737,7.88784732,-35.68934164,-33.44344605,-49.25427118,5245082824.882641,0.1901,15707218315.28,"decentralized-exchange-dex-token,derivatives,layer-1,hyperliquid-ecosystem"
7083,Uniswap,UNI,uniswap,28,,628494054.71,1000000000.0,2020-09-17T00:00:00.000Z,2025-03-22T17:11:00.000Z,6.834897157343638,73015613.58885588,1.35887788,0.05189632,10.88769118,-26.64120526,-49.77426212,-51.45978447,4295692227.9447565,0.1557,6834897157.34,"decentralized-exchange-dex-token,defi,dao,yield-farming,amm,coinbase-ventures-portfolio,three-arrows-capital-portfolio,governance,avalanche-ecosystem,blockchain-capital-portfolio,defiance-capital-portfolio,alameda-research-portfolio,a16z-portfolio,pantera-capital-portfolio,parafi-capital,paradigm-portfolio,polygon-ecosystem,terra-ecosystem,near-protocol-ecosystem,arbitrum-ecosystem,injective-ecosystem,optimism-ecosystem,layer-1,cmc-crypto-awards-2024,gnosis-chain-ecosystem,sora-ecosystem,hoo-smart-chain-ecosystem,made-in-america"
328,Monero,XMR,monero,29,,18446744.07370955,18446744.07370955,2014-05-21T00:00:00.000Z,2025-03-22T17:11:00.000Z,215.0663126887675,49866259.80157718,-0.34413462,2.11235283,2.48078688,-7.26292097,-0.70594768,11.79040488,3967273229.0460873,0.1438,3967273229.05,"mineable,pow,medium-of-exchange,privacy,ringct,boostvc-portfolio,electric-capital-portfolio,galaxy-digital-portfolio,2017-2018-alt-season"
21794,Aptos,APT,aptos,30,,602984409.4739002,1145000702.3925536,2022-10-19T01:50:25.000Z,2025-03-22T17:11:00.000Z,5.801528002165446,98583734.61252344,0.72278028,4.93705315,8.51468701,-6.80632049,-32.47701709,-38.19465507,3498230936.4320273,0.1268,6642753637.43,"binance-labs-portfolio,aptos-ecosystem,circle-ventures-portfolio,layer-1,ftx-bankruptcy-estate,move-vm,made-in-america"
6535,NEAR Protocol,NEAR,near-protocol,31,,1196642523.0,1241292355.0,2020-08-11T00:00:00.000Z,2025-03-22T17:10:00.000Z,2.7536350392057445,103356374.27661923,0.25088098,1.24448238,3.62729242,-18.02267255,-46.9807492,-45.7042973,3295116780.736366,0.1194,3418066122.63,"platform,ai-big-data,staking,coinbase-ventures-portfolio,three-arrows-capital-portfolio,arrington-xrp-capital-portfolio,coinfund-portfolio,electric-capital-portfolio,fabric-ventures-portfolio,kenetic-capital-portfolio,near-protocol-ecosystem,cross-chain,injective-ecosystem,circle-ventures-portfolio,layer-1,alleged-sec-securities,account-abstraction,data-availability,cmc-crypto-yearbook-2024-2025,made-in-america"
3897,OKB,OKB,okb,32,,60000000.0,300000000.0,2019-04-30T00:00:00.000Z,2025-03-22T17:11:00.000Z,51.760298977462384,4500036.19931002,-0.38527405,-0.80159198,10.21830312,4.79114847,-11.49604039,15.51157067,3105617938.647743,0.1125,15528089693.24,"marketplace,centralized-exchange,discount-token,ethereum-ecosystem,alameda-research-portfolio,x1-ecosystem,okexchain-ecosystem"
24478,Pepe,PEPE,pepe,33,420690000000000.0,420689899653543.56,420689899653543.56,2023-04-17T06:18:08.000Z,2025-03-22T17:11:00.000Z,7.2573650348764675e-06,376982509.65669644,0.43915618,-0.70677731,1.57538447,-22.80334223,-54.24557701,-59.69896568,3053100168.271317,0.1106,3053100896.52,"memes,ethereum-ecosystem"
8916,Internet Computer,ICP,internet-computer,34,,481781546.1376364,530657507.56131196,2021-03-23T00:00:00.000Z,2025-03-22T17:11:00.000Z,5.78817913636715,43023598.42967562,0.69378469,1.47625629,0.36120784,-17.73355171,-41.63618843,-42.24542177,2788637893.6405745,0.1011,3071540713.82,"platform,ai-big-data,smart-contracts,polychain-capital-portfolio,electric-capital-portfolio,fenbushi-capital-portfolio,hashkey-capital-portfolio,a16z-portfolio,multicoin-capital-portfolio,exnetwork-capital-portfolio,icp-ecosystem,internet-computer-ecosystem,layer-1,alleged-sec-securities"
1321,Ethereum Classic,ETC,ethereum-classic,35,210700000.0,151219398.02476862,210700000.0,2016-07-24T00:00:00.000Z,2025-03-22T17:11:00.000Z,17.940188860670705,74076764.9822561,0.22675359,1.30627141,-0.53358259,-13.78483387,-33.95535833,-31.72983028,2712904559.9612837,0.0983,3779997792.94,"mineable,pow,ethash,platform,smart-contracts,dcg-portfolio,2017-2018-alt-season,ethereum-classic-ecosystem"
7278,Aave,AAVE,aave,36,,15091048.88218145,16000000.0,2020-10-02T00:00:00.000Z,2025-03-22T17:10:00.000Z,179.72887410942582,155496744.10312596,0.05814266,1.30442058,2.97154823,-30.108446,-50.27561505,-41.55196098,2712297224.724781,0.0983,2875661985.75,"defi,dao,ethereum-ecosystem,yield-farming,three-arrows-capital-portfolio,governance,heco-ecosystem,avalanche-ecosystem,solana-ecosystem,lending-borowing,blockchain-capital-portfolio,defiance-capital-portfolio,framework-ventures-portfolio,alameda-research-portfolio,pantera-capital-portfolio,parafi-capital,polygon-ecosystem,fantom-ecosystem,near-protocol-ecosystem,optimism-ecosystem,standard-crypto-portfolio,gnosis-chain-ecosystem,sora-ecosystem,made-in-america,world-liberty-financial-portfolio"
27075,Mantle,MNT,mantle,37,6219316795.0,3364694382.8368406,6219316794.99,2023-07-17T11:00:31.000Z,2025-03-22T17:11:00.000Z,0.7854011668423129,94363431.03841218,0.08525094,0.69042455,5.54431513,-23.59469567,-29.78894781,-33.23739751,2642634894.3478303,0.0958,4884658667.75,"ethereum-ecosystem,layer-2,dwf-labs-portfolio"
21159,Ondo,ONDO,ondo-finance,38,,3159107529.0,10000000000.0,2024-01-18T12:06:25.000Z,2025-03-22T17:11:00.000Z,0.8340264597258169,59711326.37256831,0.36013943,0.92673406,-4.30271051,-32.28945707,-38.49488069,-48.6262917,2634779268.305043,0.0955,8340264597.26,"ethereum-ecosystem,real-world-assets,binance-alpha,cmc-crypto-yearbook-2024-2025,made-in-america,world-liberty-financial-portfolio"
26081,First Digital USD,FDUSD,first-digital-usd,39,,2478947973.327888,2478947973.327888,2023-07-26T04:26:40.000Z,2025-03-22T17:11:00.000Z,0.9991640012490676,2644203823.9384217,-0.01595723,-0.02168059,0.06874852,0.04429891,-0.05560079,0.21647611,2476875575.9185596,0.0898,2476875575.92,"stablecoin,binance-smart-chain,usd-stablecoin,sui-ecosystem,fiat-stablecoin"
3077,VeChain,VET,vechain,40,86712634466.0,85985041177.0,85985041177.0,2017-08-22T00:00:00.000Z,2025-03-22T17:10:00.000Z,0.02545221299388759,42836655.1519887,0.68354232,0.48365084,1.04463726,-21.65250926,-48.50549023,-45.06034655,2188509582.3251987,0.0793,2207028441.69,"logistics,data-provenance,iot,smart-contracts,fenbushi-capital-portfolio,real-world-assets"
28321,POL (prev. MATIC),POL,polygon-ecosystem-token,41,,10382883669.119854,10382883669.119854,2023-10-30T14:43:57.000Z,2025-03-22T17:11:00.000Z,0.21073628716304782,83060194.44224127,0.36886039,2.00488929,-3.25226191,-30.08528682,-53.66103438,-56.03633944,2188050354.476161,0.0793,2188050354.48,"ethereum-ecosystem,polygon-ecosystem"
35336,OFFICIAL TRUMP,TRUMP,official-trump,42,999999993.45,199999456.119835,999999478.883835,2025-01-18T04:19:35.000Z,2025-03-22T17:11:00.000Z,10.883303345873204,274715089.1369835,0.23412506,0.28353153,-11.43504588,-34.83067951,-71.98922436,67.79338793,2176654749.961821,0.0789,10883303274.59,"memes,solana-ecosystem,political-memes,celebrity-memes,made-in-america,moonshot"
3635,Cronos,CRO,cronos,43,,26571560696.0,30000000000.0,2018-12-14T00:00:00.000Z,2025-03-22T17:11:00.000Z,0.08050125553964403,19302764.30061467,0.3948969,3.5631385,-5.07262639,-6.14621207,-42.00202437,-49.05408467,2139043997.6758575,0.0775,2415037666.19,"medium-of-exchange,cosmos-ecosystem,centralized-exchange,mobile,payments,injective-ecosystem,osmosis-ecosystem,layer-1"
22974,Bittensor,TAO,bittensor,44,21000000.0,8477596.0,8477596.0,2023-03-06T05:20:00.000Z,2025-03-22T17:11:00.000Z,252.23377623230053,41406237.35393239,0.57202509,2.73350471,-2.83103266,-43.56489834,-37.77505944,-45.24970409,2138336052.4518461,0.0775,5296909300.88,"ai-big-data,distributed-computing,oracles,dao,polkadot-ecosystem,polychain-capital-portfolio,dcg-portfolio,open-source,generative-ai,depin,cmc-crypto-yearbook-2024-2025"
20396,Kaspa,KAS,kaspa,45,28704026601.0,25900569054.06786,25900569054.06786,2022-06-01T00:03:58.000Z,2025-03-22T17:11:00.000Z,0.07883448735672408,27319039.5327771,-0.35105086,-0.13112718,-2.10490075,-24.72369782,-43.57369073,-33.91976472,2041858083.6248715,0.074,2262867222.16,"mineable,dag,pow,store-of-value,polychain-capital-portfolio,layer-1,made-in-america"
4269,GateToken,GT,gatetoken,46,,85823066.5058616,300000000.0,2019-08-20T00:00:00.000Z,2025-03-22T17:11:00.000Z,22.900970100899624,8136813.14838176,0.0352633,0.81848637,5.67546132,1.27592748,3.29583448,76.35383628,1965431480.0182564,0.0712,6870291030.27,"marketplace,centralized-exchange,discount-token,ethereum-ecosystem,solana-ecosystem,ftx-bankruptcy-estate"
22861,Celestia,TIA,celestia,47,,571037850.369321,1110464876.711985,2023-10-31T16:51:41.000Z,2025-03-22T17:11:00.000Z,3.4207679495511694,54776794.40014934,0.33337578,1.58140451,-6.7614282,-2.79537034,-28.35760694,-31.55267121,1953387976.5239697,0.0708,3798642659.36,"platform,cosmos-ecosystem,injective-ecosystem,osmosis-ecosystem,modular-blockchain,egirl-capital-portfolio,data-availability,cmc-crypto-awards-2024"
2280,Filecoin,FIL,filecoin,48,,645527355.0,1959601501.0,2017-12-13T00:00:00.000Z,2025-03-22T17:11:00.000Z,3.022180317714913,89555719.79491574,1.15967406,2.92902405,2.19515488,-13.15775873,-41.86770343,-38.5990375,1950900066.8275676,0.0707,5922269086.89,"mineable,ai-big-data,distributed-computing,filesharing,storage,polychain-capital-portfolio,blockchain-capital-portfolio,boostvc-portfolio,dcg-portfolio,hashkey-capital-portfolio,a16z-portfolio,winklevoss-capital-portfolio,pantera-capital-portfolio,web3,filecoin-ecosystem,layer-1,alleged-sec-securities,depin,2017-2018-alt-season,hoo-smart-chain-ecosystem,made-in-america"
